kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra_str,dec_str,koi_kepmag,koi_kepmag_err
6468938,K06718.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,7.217010987,7.03e-07,-7.03e-07,135.4523674,8.06e-05,-8.06e-05,1.287,0.019,-0.235,4.4215,0.00538,-0.00538,78713.8,63.9,-63.9,89.71,25.41,-23.11,1096.0,,,341.36,283.87,-174.77,1307.00,1,q1_q17_dr25_tce,6047.00,163.00,-181.00,4.246,0.220,-0.180,1.2110,0.3430,-0.3120,19h54m45.60s,+41d52m51.1s,13.272,
8429014,K07885.01,,FALSE POSITIVE,FALSE POSITIVE,0.0010,0,0,1,0,9.72869627,9.136e-05,-9.136e-05,140.71571,0.00836,-0.00836,1.274,37.85,-0.403,5.628,0.41,-0.41,252.2,16,-16,42.47,15.72,-5.25,1126.0,,,379.75,405.32,-130.48,19.10,1,q1_q17_dr25_tce,6881.00,168.00,-265.00,4.301,0.072,-0.217,1.3510,0.5000,-0.1670,19h24m41.71s,+44d26m59.3s,13.542,
7200301,K06844.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,0.566791802,4.145e-06,-4.145e-06,131.81736,0.0072,-0.0072,0.679,0.014,-0.536,2.2,0.155,-0.155,49.3,3.7,-3.7,0.66,0.16,-0.06,2040.0,,,4113.39,2967.37,-1080.33,15.60,1,q1_q17_dr25_tce,5691.00,152.00,-169.00,4.544,0.033,-0.176,0.8870,0.2170,-0.0780,19h27m04.39s,+42d45m26.0s,14.702,
7203179,K06845.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,2.245738777,2.28e-07,-2.28e-07,133.2650421,8.35e-05,-8.35e-05,0.397,0.004,-0.003,8.61629,0.00562,-0.00562,483487,236,-236,99.05,32.84,-16.46,1737.0,,,2156.25,2044.31,-844.70,2121.80,1,q1_q17_dr25_tce,6508.00,155.00,-214.00,4.287,0.105,-0.195,1.3120,0.4350,-0.2180,19h30m45.31s,+42d44m52.8s,13.432,
7203194,K06846.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.24572117,2.335e-05,-2.335e-05,133.26678,0.00948,-0.00948,0.596,0.373,-0.372,3.88,0.302,-0.302,48.2,4.2,-4.2,0.74,0.22,-0.08,1479.0,,,1131.64,955.82,-345.22,13.60,1,q1_q17_dr25_tce,6158.00,150.00,-214.00,4.455,0.052,-0.195,1.0260,0.3020,-0.1080,19h30m46.50s,+42d45m39.2s,14.244,
7204073,K06847.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,0.566801906,1.799e-06,-1.799e-06,131.79673,0.00233,-0.00233,0.155,0.322,-0.155,1.626,0.0936,-0.0936,89.7,4.2,-4.2,0.55,0.04,-0.06,1344.0,,,774.11,221.37,-231.01,27.00,2,q1_q17_dr25_tce,4208.00,113.00,-138.00,4.662,0.059,-0.023,0.5830,0.0440,-0.0610,19h31m50.22s,+42d47m57.3s,12.663,
7212722,K06848.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.316171991,1.11e-07,-1.11e-07,132.311636,3.95e-05,-3.95e-05,0.7,0.013,-0.012,4.03025,0.00119,-0.00119,251484,34.7,-34.7,49.53,12.83,-3.43,1288.0,,,651.03,482.78,-151.34,2338.30,1,q1_q17_dr25_tce,5932.00,141.00,-177.00,4.580,0.033,-0.176,0.7950,0.2060,-0.0550,19h41m30.04s,+42d45m13.6s,13.969,
7217088,K06849.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0,12.54474243,5.634e-05,-5.634e-05,139.58304,0.00372,-0.00372,0.185,0.267,-0.185,1.24,0.128,-0.128,263.1,30.3,-30.3,1.88,0.3,-0.25,840.0,,,117.90,50.40,-34.11,10.80,1,q1_q17_dr25_tce,5767.00,78.00,-78.00,4.316,0.126,-0.115,1.1590,0.1890,-0.1550,19h45m34.92s,+42d46m48.5s,15.082,
7280953,K06850.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,0.56680208,,,131.7056,,,,,,1.22,,,,,,,,,,,,392.81,125.87,-148.40,,1,q1_q17_dr25_tce,,,,,,,,,,19h25m48.75s,+42d51m04.4s,13.072,
7281217,K06851.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,1,0.566810701,3.091e-06,-3.091e-06,131.80761,0.00492,-0.00492,0.982,0.014,-0.011,6.19,0.308,-0.308,200,11.2,-11.2,1.49,0.3,-0.12,1921.0,,,3220.92,1980.29,-832.78,45.90,1,q1_q17_dr25_tce,5593.00,167.00,-167.00,4.584,0.051,-0.119,0.7520,0.1490,-0.0640,19h26m06.89s,+42d52m01.1s,15.644,
7281229,K06852.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,0.566813319,4.78e-06,-4.78e-06,131.78768,0.008,-0.008,1.196,0.197,-0.209,3.752,0.57,-0.57,129.1,12.1,-12.1,23.19,6.79,-2.93,2313.0,,,6742.52,6027.69,-2345.27,17.00,1,q1_q17_dr25_tce,6108.00,193.00,-236.00,4.466,0.052,-0.208,1.0300,0.3020,-0.1300,19h26m07.95s,+42d50m18.5s,15.972,
8143170,K06976.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,28.787257509,9.772e-06,-9.772e-06,137.094192,0.000276,-0.000276,0.559,0.003,-0.004,13.953,0.0185,-0.0185,49618.4,46.4,-46.4,91.26,16.53,-30.69,971.0,,,210.02,108.30,-130.10,1292.00,1,q1_q17_dr25_tce,5154.00,108.00,-185.00,3.461,0.222,-0.148,3.9810,0.7210,-1.3390,18h44m21.48s,+44d03m28.6s,12.850,
8145789,K06977.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,0.835315046,6.7e-08,-6.7e-08,131.9570817,6.72e-05,-6.72e-05,1.224,0.035,-0.036,2.45449,0.00169,-0.00169,16876.4,9.2,-9.2,30.54,3.27,-2.97,1490.0,,,1160.98,422.13,-322.90,939.50,1,q1_q17_dr25_tce,5009.00,135.00,-150.00,4.584,0.072,-0.054,0.6900,0.0740,-0.0670,18h51m00.58s,+44d02m55.4s,15.314,
8145958,K06978.01,,CANDIDATE,CANDIDATE,0.9780,0,0,0,0,3.07551068,1.915e-05,-1.915e-05,134.46857,0.00536,-0.00536,0.005,0.465,-0.005,1.683,0.175,-0.175,46.1,5.9,-5.9,0.84,0.13,-0.14,1389.0,,,879.95,371.75,-293.44,10.10,1,q1_q17_dr25_tce,5763.00,78.00,-78.00,4.256,0.143,-0.117,1.2420,0.2000,-0.2000,18h51m21.85s,+44d02m59.0s,13.359,
8155584,K06979.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,26.0164225,0.000172,-0.000172,157.37769,0.0093,-0.0093,1.147,0.21,-0.091,4.1768,0.015,-0.015,41109,159,-159,61.04,17.79,-14.54,755.0,,,76.63,68.05,-38.63,285.40,1,q1_q17_dr25_tce,6287.00,198.00,-242.00,4.231,0.190,-0.171,1.2800,0.3730,-0.3050,19h11m37.33s,+44d00m39.1s,15.032,
8155654,K06980.01,,CANDIDATE,CANDIDATE,0.9430,0,0,0,0,6.29340543,9.826e-05,-9.826e-05,133.8686,0.0129,-0.0129,0.431,0.032,-0.431,3.024,0.413,-0.413,96.4,13.9,-13.9,1.08,0.38,-0.11,1072.0,,,312.61,327.36,-91.29,8.70,1,q1_q17_dr25_tce,6214.00,167.00,-223.00,4.442,0.056,-0.224,1.0760,0.3840,-0.1020,19h11m46.00s,+44d00m28.9s,15.186,
8158324,K06981.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,593.19521,0.04597,-0.04597,333.732,0.101,-0.101,0.6192,0.0779,-0.4432,25.65,5.5,-5.5,227.3,56.3,-56.3,1.63,0.58,-0.22,234.0,,,0.71,0.75,-0.23,7.10,1,q1_q17_dr24_tce,6103.00,163.00,-186.00,4.391,0.096,-0.096,1.0300,0.3710,-0.1350,19h16m45.09s,+44d00m25.1s,14.733,
8162376,K06982.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.706430188,4.925e-06,-4.925e-06,132.14208,0.00694,-0.00694,0.288,0.179,-0.288,1.301,0.146,-0.146,50.8,5.9,-5.9,0.41,0.02,-0.03,1473.0,,,1116.90,277.43,-254.27,11.00,1,q1_q17_dr25_tce,5037.00,152.00,-167.00,4.689,0.052,-0.024,0.5680,0.0300,-0.0340,19h22m21.78s,+44d00m09.3s,14.001,
8167504,K06983.01,,CANDIDATE,CANDIDATE,0.9900,0,0,0,0,7.7021729,0.0001312,-0.0001312,138.4181,0.0122,-0.0122,0.509,0.042,-0.443,3.987,0.414,-0.414,74.6,9.8,-9.8,0.85,0.12,-0.06,888.0,,,147.24,52.62,-27.22,9.50,1,q1_q17_dr25_tce,5618.00,76.00,-76.00,4.449,0.068,-0.110,0.9690,0.1300,-0.0700,19h29m51.31s,+44d05m24.4s,14.320,
8953281,K07112.01,,FALSE POSITIVE,FALSE POSITIVE,0.1670,0,1,0,0,0.78430061,3.937e-05,-3.937e-05,132.23164,0.00773,-0.00773,0.659,0.024,-0.542,2.952,0.242,-0.242,254.7,16.7,-16.7,1.14,0.14,-0.11,1566.0,,,1416.91,577.85,-392.84,20.50,1,q1_q17_dr25_tce,5176.00,154.00,-154.00,4.589,0.077,-0.063,0.6810,0.0810,-0.0660,19h27m43.35s,+45d13m12.1s,15.156,
8953426,K07113.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.665875491,2.55e-07,-2.55e-07,131.6187983,7.97e-05,-7.97e-05,0.878,0.024,-0.028,7.59461,0.00451,-0.00451,161389,76.8,-76.8,67.43,22.81,-9.77,1502.0,,,1199.89,1230.67,-460.09,2274.70,1,q1_q17_dr25_tce,6234.00,195.00,-260.00,4.351,0.093,-0.201,1.1590,0.3920,-0.1680,19h27m57.83s,+45d14m02.9s,12.156,
8953475,K07114.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,2.6658312,0.0001529,-0.0001529,131.627,0.0615,-0.0615,0.864,0.071,-0.62,5.771,0.562,-0.562,40.8,4.3,-4.3,0.99,0.27,-0.27,1663.0,,,1807.48,1499.97,-987.28,12.40,1,q1_q17_dr25_tce,6276.00,198.00,-242.00,4.170,0.258,-0.172,1.3530,0.3670,-0.3670,19h28m03.47s,+45d12m20.5s,13.562,
8957572,K07115.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,1.5765874,2.941e-05,-2.941e-05,132.4469,0.0146,-0.0146,1.04,0.071,-0.045,15.18,1.6,-1.6,29.2,4.3,-4.3,15.68,1.98,-5.94,2946.0,,,17781.51,6989.33,-11694.29,27.90,1,q1_q17_dr25_tce,6742.00,160.00,-200.00,3.688,0.304,-0.076,3.1380,0.3960,-1.1880,19h34m11.62s,+45d12m03.6s,12.232,
8958811,K07116.01,,CANDIDATE,CANDIDATE,0.8420,0,0,0,0,2.52557582,2.836e-05,-2.836e-05,133.06586,0.00851,-0.00851,0.372,0.084,-0.372,2.32,0.276,-0.276,35.4,4.1,-4.1,0.62,0.1,-0.04,1364.0,,,818.81,343.70,-145.70,10.70,1,q1_q17_dr25_tce,5821.00,78.00,-78.00,4.421,0.054,-0.117,1.0360,0.1660,-0.0710,19h35m51.71s,+45d16m24.9s,13.564,
8958939,K07117.01,,CANDIDATE,CANDIDATE,,0,0,0,0,8.2927558,0.0001527,-0.0001527,135.0352,0.0161,-0.0161,0.6346,0.3237,-0.4034,4.784,0.407,-0.407,103.3,14.7,-14.7,1.01,0.31,-0.1,927.0,,,174.36,154.13,-48.49,8.40,1,q1_q17_dr24_tce,6146.00,151.00,-193.00,4.497,0.045,-0.045,0.9430,0.2900,-0.0890,19h36m01.89s,+45d13m57.7s,15.382,
8958939,K07117.02,,CANDIDATE,CANDIDATE,,0,0,0,0,22.786522,0.0004069,-0.0004069,153.2108,0.01,-0.01,0.3817,0.1079,-0.3816,2.197,0.388,-0.388,228.3,44.3,-44.3,1.45,0.44,-0.14,661.0,,,45.26,40.00,-12.59,7.90,2,q1_q17_dr24_tce,6146.00,151.00,-193.00,4.497,0.045,-0.045,0.9430,0.2900,-0.0890,19h36m01.89s,+45d13m57.7s,15.382,
8973000,K07118.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,28.027891356,3.425e-06,-3.425e-06,158.348172,0.000102,-0.000102,0.6493,0.0065,-0.0111,17.3269,0.0127,-0.0127,243231,158,-158,31.3,1.55,-1.61,440.0,,,8.86,2.16,-1.85,2829.00,1,q1_q17_dr24_tce,5231.00,161.00,-165.00,4.721,0.043,-0.043,0.5440,0.0270,-0.0280,19h51m34.67s,+45d12m40.3s,14.594,
9881258,K07242.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.028512246,1.95e-07,-1.95e-07,132.8392103,7.85e-05,-7.85e-05,0.871,0.17,-0.032,5.00309,0.00622,-0.00622,121562,85.2,-85.2,50.28,15.11,-6.48,1542.0,,,1333.24,1173.87,-436.66,1545.80,1,q1_q17_dr25_tce,6105.00,164.00,-182.00,4.412,0.087,-0.203,1.0250,0.3080,-0.1320,19h08m30.15s,+46d44m00.5s,13.281,
9899153,K07243.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.33256167,2.747e-05,-2.747e-05,132.0567,0.0174,-0.0174,0.402,0.061,-0.402,3.743,0.556,-0.556,59.5,4.9,-4.9,0.63,0.06,-0.06,1326.0,,,727.84,251.52,-208.19,13.00,1,q1_q17_dr25_tce,4895.00,145.00,-145.00,4.502,0.088,-0.528,0.8280,0.0780,-0.0850,19h40m33.98s,+46d47m38.1s,14.877,
9899193,K07244.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.332567821,,,132.0544581,,,0.413,,,3.4844,,,31,,,0.96,0.2,-0.26,2395.0,,,7802.17,4900.94,-4021.98,5.00,1,q1_q17_dr25_tce,6600.00,161.00,-181.00,4.047,0.234,-0.126,1.6810,0.3630,-0.4440,19h40m37.14s,+46d44m11.9s,13.191,
9899410,K07245.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.332545609,8.532e-06,-8.532e-06,132.05755,0.00513,-0.00513,0.582,0.046,-0.582,3.997,0.618,-0.618,278.2,15.6,-15.6,28.37,1.65,-9.38,5080.0,,,157611.61,40845.93,-102386.32,31.40,1,q1_q17_dr25_tce,5154.00,153.00,-307.00,2.435,0.033,-0.030,16.4860,0.9620,-5.4520,19h40m54.19s,+46d45m36.3s,13.504,
9899421,K07246.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.33256256,1.565e-05,-1.565e-05,132.04698,0.009,-0.009,0.137,0.328,-0.137,3.088,0.375,-0.375,174.9,18.4,-18.4,16.03,2.03,-1.67,4529.0,,,99175.88,33913.09,-22659.68,11.90,1,q1_q17_dr25_tce,4601.00,64.00,-46.00,2.321,0.030,-0.027,12.5810,1.5960,-1.3060,19h40m55.80s,+46d46m13.3s,12.295,
9899577,K07247.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.33258981,1.496e-05,-1.496e-05,132.0364,0.0102,-0.0102,0.223,0.247,-0.223,3.987,0.308,-0.308,78.4,5.9,-5.9,0.67,0.1,-0.06,1369.0,,,832.33,427.75,-209.63,16.10,1,q1_q17_dr25_tce,5309.00,159.00,-143.00,4.595,0.032,-0.104,0.7630,0.1220,-0.0660,19h41m08.45s,+46d46m14.1s,14.818,
9899583,K07248.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.33258375,1.601e-05,-1.601e-05,132.0362,0.0114,-0.0114,0.746,0.206,-0.505,4.081,0.294,-0.294,60.9,4.5,-4.5,0.84,0.27,-0.09,1727.0,,,2096.92,1939.87,-616.41,16.40,1,q1_q17_dr25_tce,6108.00,171.00,-192.00,4.471,0.050,-0.200,0.9970,0.3120,-0.1040,19h41m08.96s,+46d45m16.2s,14.835,
9906489,K07249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,8.9648813,0.0001384,-0.0001384,137.5394,0.0124,-0.0124,1.208,0.161,-0.046,61.23,1.1,-1.1,454.5,5.5,-5.5,28.97,5.8,-3.12,1040.0,,,276.30,154.79,-81.82,109.90,1,q1_q17_dr25_tce,6543.00,132.00,-198.00,4.382,0.057,-0.133,1.1590,0.2320,-0.1250,19h50m05.66s,+46d42m11.3s,12.039,
10815677,K07376.01,,CANDIDATE,CANDIDATE,0.7560,0,0,0,0,1.284241817,6.544e-06,-6.544e-06,132.65223,0.00447,-0.00447,0.029,0.426,-0.029,1.965,0.127,-0.127,166.5,15.3,-15.3,1.18,0.34,-0.11,1623.0,,,1643.57,1363.90,-464.82,13.30,1,q1_q17_dr25_tce,5849.00,157.00,-192.00,4.517,0.046,-0.184,0.9190,0.2600,-0.0870,19h52m41.61s,+48d10m25.0s,15.674,
10816107,K07377.01,,FALSE POSITIVE,FALSE POSITIVE,0.0080,0,1,0,0,2.161583501,1.096e-06,-1.096e-06,131.80273,0.000408,-0.000408,0.715,0.011,-0.006,4.0537,0.0283,-0.0283,50163,297,-297,29.61,9.62,-9.62,1646.0,,,1741.01,1699.25,-1029.74,239.20,1,q1_q17_dr25_tce,5888.00,177.00,-159.00,4.167,0.364,-0.196,1.2190,0.3960,-0.3960,19h53m10.06s,+48d11m40.9s,13.945,
10843431,K07378.01,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0,8.7396758,0.0003092,-0.0003092,136.5829,0.0463,-0.0463,0.957,0.001,-0.68,3.866,0.266,-0.266,1431,107,-107,3.29,0.26,-0.3,577.0,,,26.17,8.92,-7.62,15.60,1,q1_q17_dr25_tce,4406.00,154.00,-170.00,4.643,0.044,-0.032,0.6280,0.0510,-0.0560,18h49m28.90s,+48d15m33.4s,16.324,
10847907,K07379.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,0.535493486,4.226e-06,-4.226e-06,131.743209,0.000375,-0.000375,0.566,0.446,-0.411,2.57,1.2,-1.2,54,220,-220,1.42,0.4,-0.5,3181.0,,,24045.87,20467.92,-15396.63,5.10,1,q1_q17_dr25_tce,6328.00,177.00,-243.00,4.035,0.276,-0.161,1.8640,0.5360,-0.6550,19h01m00.46s,+48d17m10.4s,13.390,
10848097,K07380.01,,CANDIDATE,CANDIDATE,,0,0,0,0,15.9474242,0.0001556,-0.0001556,137.49449,0.00814,-0.00814,0.1178,0.3498,-0.1177,1.127,0.315,-0.315,191.7,43,-43,1.21,0.58,-0.16,670.0,,,47.65,70.83,-15.53,6.50,1,q1_q17_dr24_tce,5472.00,176.00,-146.00,4.440,0.116,-0.116,0.8770,0.4210,-0.1170,19h01m25.40s,+48d13m17.4s,14.801,
10849244,K07381.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,24.261683827,9.58e-07,-9.58e-07,147.2417593,3.09e-05,-3.09e-05,0.814,0.007,-0.008,7.1617,0.00128,-0.00128,192283,23,-23,58.48,12.91,-6.48,659.0,,,44.55,28.37,-13.70,5083.90,1,q1_q17_dr25_tce,6151.00,146.00,-200.00,4.473,0.050,-0.150,0.9830,0.2170,-0.1090,19h03m54.78s,+48d13m31.8s,12.325,
10857589,K07382.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,32.532521502,7.7e-06,-7.7e-06,147.077355,0.000188,-0.000188,0.237,0.011,-0.005,13.3991,0.0136,-0.0136,83468.4,63.1,-63.1,24.35,6.59,-2.07,535.0,,,19.39,15.15,-5.00,1595.10,1,q1_q17_dr25_tce,5845.00,145.00,-174.00,4.558,0.044,-0.176,0.8380,0.2270,-0.0710,19h20m31.38s,+48d17m23.5s,15.354,
10866969,K07383.01,,CANDIDATE,CANDIDATE,,0,0,0,0,50.0122,0.001251,-0.001251,153.9789,0.0191,-0.0191,0.484,0.0688,-0.4226,3.426,0.766,-0.766,210.4,42.6,-42.6,1.2,0.44,-0.13,432.0,,,8.23,9.47,-2.34,8.30,1,q1_q17_dr24_tce,5357.00,181.00,-147.00,4.503,0.074,-0.074,0.8140,0.3030,-0.0860,19h36m48.23s,+48d15m00.2s,15.174,
12022718,K07508.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.627775175,2.07e-06,-2.07e-06,133.390355,0.000367,-0.000367,1.248,4.373,-0.119,3.4079,0.0199,-0.0199,5675.1,33.6,-33.6,32.62,9.75,-2.61,1039.0,,,275.68,235.74,-69.25,197.50,1,q1_q17_dr25_tce,5845.00,141.00,-176.00,4.541,0.037,-0.212,0.8740,0.2610,-0.0700,19h45m46.44s,+50d25m13.6s,14.690,
12053823,K07509.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,28.7850347,0.0005614,-0.0005614,145.7978,0.0166,-0.0166,0.2978,0.1986,-0.2977,2.102,0.608,-0.608,102.9,28.5,-28.5,2.5,0.68,-1.01,993.0,,,229.66,187.87,-159.34,6.20,1,q1_q17_dr24_tce,6581.00,185.00,-248.00,3.824,0.341,-0.341,2.4200,0.6670,-0.9740,19h06m45.01s,+50d31m53.4s,13.570,
12067960,K07510.01,,CANDIDATE,CANDIDATE,0.9720,0,0,0,0,5.60682001,5.79e-05,-5.79e-05,135.84466,0.00898,-0.00898,0.156,0.285,-0.156,2.714,0.278,-0.278,150.7,18.3,-18.3,1.04,0.24,-0.08,942.0,,,186.43,125.04,-46.81,9.90,1,q1_q17_dr25_tce,5699.00,152.00,-169.00,4.553,0.040,-0.160,0.8530,0.1930,-0.0690,19h38m57.51s,+50d34m00.6s,15.289,
12071006,K07511.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.096030635,5.78e-07,-5.78e-07,135.0308909,7.8e-05,-7.8e-05,0.642,0.003,-0.003,18.4531,0.0083,-0.0083,901661,217,-217,406.97,39.3,-91.77,1925.0,,,3246.20,813.75,-1382.59,4885.30,1,q1_q17_dr25_tce,7598.00,75.00,-83.00,3.867,0.163,-0.075,2.6920,0.2600,-0.6070,19h44m25.20s,+50d31m06.5s,13.533,
12105785,K07512.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,31.953038766,5.634e-06,-5.634e-06,142.708054,0.000145,-0.000145,0.907,0.007,-0.002,8.0461,0.0132,-0.0132,17703.4,21.7,-21.7,47.96,9.48,-17.59,864.0,,,131.55,80.67,-84.84,1364.90,1,q1_q17_dr25_tce,5524.00,165.00,-165.00,3.693,0.287,-0.123,2.7340,0.5400,-1.0030,19h13m56.98s,+50d40m31.7s,13.032,
12106875,K07513.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,5.9371708,0.0001561,-0.0001561,135.957,0.0205,-0.0205,0.4778,0.0053,-0.4778,4.954,0.557,-0.557,157.1,20.4,-20.4,1.17,0.48,-0.15,945.0,,,188.41,234.63,-59.10,10.10,1,q1_q17_dr24_tce,5475.00,170.00,-139.00,4.426,0.111,-0.111,0.9230,0.3780,-0.1180,19h16m34.45s,+50d36m40.3s,15.379,
12157983,K07514.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,0.577844035,7.61e-07,-7.61e-07,131.88058,0.00111,-0.00111,1.194,0.214,-0.123,4.291,0.113,-0.113,320.4,4.5,-4.5,18.93,4.82,-1.6,1980.0,,,3647.63,2743.79,-908.38,94.00,1,q1_q17_dr25_tce,5693.00,154.00,-154.00,4.570,0.042,-0.168,0.8160,0.2080,-0.0690,19h22m38.28s,+50d42m40.8s,13.766,
12164751,K07515.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,2.630090609,6.78e-07,-6.78e-07,132.224741,0.000172,-0.000172,0.285,0.004,-0.003,13.6817,0.0131,-0.0131,516932,613,-613,83.5,21.86,-17.86,1551.0,,,1371.02,1056.29,-620.75,1694.60,1,q1_q17_dr25_tce,6315.00,170.00,-189.00,4.292,0.204,-0.167,1.1080,0.2900,-0.2370,19h37m32.98s,+50d43m01.6s,14.187,
12217907,K07516.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,43.204596783,4.069e-06,-4.069e-06,146.5978539,7.55e-05,-7.55e-05,0.399,0.002,-0.001,15.0402,0.00487,-0.00487,202488,59.1,-59.1,43.15,14.21,-3.8,519.0,,,17.15,17.14,-4.95,4750.20,1,q1_q17_dr25_tce,6003.00,188.00,-230.00,4.507,0.054,-0.229,0.9320,0.3070,-0.0820,19h45m05.08s,+50d53m10.7s,14.291,
10028352,K01957.02,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.75147897,1.111e-05,-1.111e-05,132.47509,0.0021,-0.0021,0.008,1.09,-0.981,7.89,2.3,-2.3,76.7,8.3,-8.3,1.8,0.43,-0.32,2340.0,,,7086.50,4178.88,-2561.72,68.20,2,q1_q17_dr25_tce,6823.00,61.00,-91.00,4.040,0.121,-0.148,2.0370,0.4860,-0.3650,19h51m10.14s,+46d56m09.0s,12.655,
6307083,K02050.02,,CANDIDATE,CANDIDATE,0.9390,0,0,0,0,3.17796408,1.868e-05,-1.868e-05,134.35285,0.00473,-0.00473,0.901,0.007,-0.693,0.542,0.142,-0.142,47.7,8.6,-8.6,0.74,0.04,-0.05,1034.0,,,270.25,44.83,-54.23,6.00,3,q1_q17_dr25_tce,5061.00,83.00,-76.00,4.488,0.088,-0.028,0.8410,0.0380,-0.0660,19h50m32.45s,+41d38m30.7s,12.218,
7620413,K02103.02,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0,3.66520844,4.528e-05,-4.528e-05,131.50911,0.00833,-0.00833,0.045,0.404,-0.045,3.308,0.46,-0.46,65.8,7.7,-7.7,0.82,0.12,-0.09,1168.0,,,439.57,171.23,-110.32,10.30,2,q1_q17_dr25_tce,5579.00,75.00,-75.00,4.389,0.105,-0.105,1.0290,0.1520,-0.1140,19h42m00.65s,+43d13m58.1s,14.736,
11705004,K02199.02,,CANDIDATE,CANDIDATE,0.9960,0,0,0,0,3.05293416,2.809e-05,-2.809e-05,132.96692,0.00688,-0.00688,0.328,0.138,-0.328,2.155,0.232,-0.232,227.5,27.3,-27.3,1.18,0.2,-0.1,1047.0,,,284.82,157.17,-73.08,10.10,2,q1_q17_dr25_tce,5311.00,175.00,-159.00,4.588,0.030,-0.112,0.7880,0.1320,-0.0660,19h10m08.41s,+49d48m06.0s,15.901,
2854181,K02232.02,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,12.834857,0.0001206,-0.0001206,134.37229,0.0077,-0.0077,0.278,0.177,-0.278,2.092,0.261,-0.261,293.9,35.5,-35.5,1.73,0.22,-0.19,755.0,,,76.96,27.12,-18.74,9.40,2,q1_q17_dr25_tce,5492.00,82.00,-74.00,4.389,0.105,-0.095,1.0160,0.1310,-0.1080,19h27m15.12s,+38d05m17.5s,15.331,
